BRANCH;BRANCH_CODE;FILIAL_NAME;STREET_HOUSE;CALCULATION_COMPANY;DELIVER;SERVICE;CHARGE_PLAN;CHARGE_PLAN_WITH_D_G;DISCOUNT;GRANT;MAKET;MAKET_DISCOUNT;RETURN;RETURN_DISCOUNT;CHARGE_FACT;CHARGE_FACT_PENI;MAKET_PENI
тцсо "фйу ммж";26;фщс-1;янкмевмнцнпяйюъ 11;тцсо фйу ммж;тцсо фйу ммж;нрбед. ярнв. бнд янх;150.62;150.62;0.00;0.00;0.00;0.00;0.00;0.00;150.62;0.54;0.00
тцсо "фйу ммж";26;фщс-1;янкмевмнцнпяйюъ 11;тцсо фйу ммж;тцсо сщб;нрнокемхе;44835.28;44835.28;0.00;0.00;0.00;0.00;0.00;0.00;44835.28;0.00;0.00
тцсо "фйу ммж";26;фщс-1;янкмевмнцнпяйюъ 11;тцсо фйу ммж;тцсо фйу ммж;яндепфюмхе фхкэъ;35539.40;35539.40;0.00;0.00;40.27;0.00;0.00;0.00;35579.67;258.44;0.00
тцсо "фйу ммж";26;фщс-1;янкмевмнцнпяйюъ 11;тцсо фйу ммж;тцсо фйу ммж;уб мю яндепф. наы.хлсы.;107.71;107.71;0.00;0.00;0.00;0.00;0.00;0.00;107.71;0.46;0.00
тцсо "фйу ммж";26;фщс-1;янкмевмнцнпяйюъ 11;тцсо фйу ммж;лсо йас;унк.бндю;7680.57;7680.57;0.00;0.00;99.21;0.00;0.00;0.00;7779.78;9.28;0.00
тцсо "фйу ммж";26;фщс-1;янкмевмнцнпяйюъ 11;тцсо фйу ммж;лсо йас;унк.бндю (онбшь.йнщт-р);449.62;449.62;0.00;0.00;0.00;0.00;0.00;0.00;449.62;2.85;0.00
тцсо "фйу ммж";26;фщс-1;янкмевмнцнпяйюъ 11;тцсо фйу ммж;тцсо фйу ммж;щщ мю яндепф. наы.хлсы.;1614.53;1614.53;0.00;0.00;0.00;0.00;0.00;0.00;1614.53;6.73;0.00
тцсо "фйу ммж";26;фщс-1;янкмевмнцнпяйюъ 13;тцсо фйу ммж;тцсо фйу ммж;цб мю яндепф. наы. хлсы.;311.71;311.71;0.00;0.00;0.00;0.00;0.00;0.00;311.71;0.00;0.00
тцсо "фйу ммж";26;фщс-1;янкмевмнцнпяйюъ 13;тцсо фйу ммж;тцсо сщб;цнп.бндю;8249.40;8249.40;0.00;0.00;0.00;0.00;0.00;0.00;8249.40;0.00;0.00
тцсо "фйу ммж";26;фщс-1;янкмевмнцнпяйюъ 13;тцсо фйу ммж;тцсо сщб;цнп.бндю (онбшь.йнщт-р);2070.02;2070.02;0.00;0.00;0.00;0.00;0.00;0.00;2070.02;0.00;0.00
тцсо "фйу ммж";26;фщс-1;янкмевмнцнпяйюъ 13;тцсо фйу ммж;щйнкнцхъ-мнбняхахпяй;напюыемхе  я  рйн;4528.58;4528.58;0.00;0.00;0.00;0.00;0.00;0.00;4528.58;0.00;0.00
тцсо "фйу ммж";26;фщс-1;янкмевмнцнпяйюъ 13;тцсо фйу ммж;тцсо фйу ммж;нрбед. ярнв. бнд янх;77.94;77.94;0.00;0.00;0.00;0.00;0.00;0.00;77.94;0.00;0.00
тцсо "фйу ммж";26;фщс-1;янкмевмнцнпяйюъ 13;тцсо фйу ммж;тцсо сщб;нрнокемхе;23188.32;23188.32;0.00;0.00;0.00;0.00;0.00;0.00;23188.32;0.00;0.00
тцсо "фйу ммж";26;фщс-1;янкмевмнцнпяйюъ 13;тцсо фйу ммж;тцсо фйу ммж;яндепфюмхе фхкэъ;19371.42;19371.42;0.00;0.00;0.00;0.00;0.00;0.00;19371.42;0.00;0.00
тцсо "фйу ммж";26;фщс-1;янкмевмнцнпяйюъ 13;тцсо фйу ммж;тцсо фйу ммж;уб мю яндепф. наы.хлсы.;55.69;55.69;0.00;0.00;0.00;0.00;0.00;0.00;55.69;0.00;0.00
тцсо "фйу ммж";26;фщс-1;янкмевмнцнпяйюъ 13;тцсо фйу ммж;лсо йас;унк.бндю;2853.60;2853.60;0.00;0.00;27.06;0.00;0.00;0.00;2880.66;0.00;0.00
тцсо "фйу ммж";26;фщс-1;янкмевмнцнпяйюъ 13;тцсо фйу ммж;лсо йас;унк.бндю (онбшь.йнщт-р);549.52;549.52;0.00;0.00;0.00;0.00;0.00;0.00;549.52;0.00;0.00
тцсо "фйу ммж";26;фщс-1;янкмевмнцнпяйюъ 13;тцсо фйу ммж;тцсо фйу ммж;щщ мю яндепф. наы.хлсы.;322.86;322.86;0.00;0.00;0.00;0.00;0.00;0.00;322.86;0.00;0.00
тцсо "фйу ммж";26;фщс-1;янкмевмнцнпяйюъ 15;тцсо фйу ммж;тцсо фйу ммж;цб мю яндепф. наы. хлсы.;605.36;605.36;0.00;0.00;0.00;0.00;0.00;0.00;605.36;0.00;0.00
тцсо "фйу ммж";26;фщс-1;янкмевмнцнпяйюъ 15;тцсо фйу ммж;тцсо сщб;цнп.бндю;19974.10;19974.10;0.00;0.00;0.00;0.00;0.00;0.00;19974.10;0.00;0.00
тцсо "фйу ммж";26;фщс-1;янкмевмнцнпяйюъ 15;тцсо фйу ммж;тцсо сщб;цнп.бндю (онбшь.йнщт-р);4140.03;4140.03;0.00;0.00;0.00;0.00;0.00;0.00;4140.03;0.00;0.00
тцсо "фйу ммж";26;фщс-1;янкмевмнцнпяйюъ 15;тцсо фйу ммж;тцсо фйу ммж;меопедбхд.пелнмр;2125.50;2125.50;0.00;0.00;0.00;0.00;0.00;0.00;2125.50;0.00;0.00
тцсо "фйу ммж";26;фщс-1;янкмевмнцнпяйюъ 15;тцсо фйу ммж;щйнкнцхъ-мнбняхахпяй;напюыемхе  я  рйн;9426.84;9426.84;0.00;0.00;0.00;0.00;0.00;0.00;9426.84;0.00;0.00
тцсо "фйу ммж";26;фщс-1;янкмевмнцнпяйюъ 15;тцсо фйу ммж;тцсо фйу ммж;нрбед. ярнв. бнд янх;172.96;172.96;0.00;0.00;0.00;0.00;0.00;0.00;172.96;0.00;0.00
тцсо "фйу ммж";26;фщс-1;янкмевмнцнпяйюъ 15;тцсо фйу ммж;тцсо сщб;нрнокемхе;45031.06;45031.06;0.00;0.00;0.00;0.00;0.00;0.00;45031.06;0.00;0.00
тцсо "фйу ммж";26;фщс-1;янкмевмнцнпяйюъ 15;тцсо фйу ммж;тцсо фйу ммж;яндепфюмхе фхкэъ;40321.41;40154.60;0.00;166.81;0.00;0.00;0.00;0.00;40154.60;0.00;0.00
тцсо "фйу ммж";26;фщс-1;янкмевмнцнпяйюъ 15;тцсо фйу ммж;тцсо фйу ммж;уб мю яндепф. наы.хлсы.;129.71;129.71;0.00;0.00;0.00;0.00;0.00;0.00;129.71;0.00;0.00
тцсо "фйу ммж";26;фщс-1;янкмевмнцнпяйюъ 15;тцсо фйу ммж;лсо йас;унк.бндю;6625.65;6625.65;0.00;0.00;60.77;0.00;0.00;0.00;6686.42;0.00;0.00
тцсо "фйу ммж";26;фщс-1;янкмевмнцнпяйюъ 15;тцсо фйу ммж;лсо йас;унк.бндю (онбшь.йнщт-р);1099.06;1099.06;0.00;0.00;0.00;0.00;0.00;0.00;1099.06;0.00;0.00
тцсо "фйу ммж";26;фщс-1;янкмевмнцнпяйюъ 15;тцсо фйу ммж;тцсо фйу ммж;щщ мю яндепф. наы.хлсы.;1599.89;1599.89;0.00;0.00;0.00;0.00;0.00;0.00;1599.89;0.00;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 2;тцсо фйу ммж;тцсо фйу ммж;бнгмюц.со.опедярюбхрекеи;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.02;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 2;тцсо фйу ммж;тцсо фйу ммж;цб мю яндепф. наы. хлсы.;744.63;744.63;0.00;0.00;0.00;0.00;0.00;0.00;744.63;0.00;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 2;тцсо фйу ммж;тцсо сщб;цнп.бндю;30725.97;30725.97;0.00;0.00;-562.19;0.00;0.00;0.00;30163.78;26.23;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 2;тцсо фйу ммж;тцсо сщб;цнп.бндю (онбшь.йнщт-р);9840.17;9840.17;0.00;0.00;-23.88;0.00;0.00;0.00;9816.29;0.00;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 2;тцсо фйу ммж;щйнкнцхъ-мнбняхахпяй;напюыемхе  я  рйн;15714.38;15714.38;0.00;0.00;0.00;0.00;0.00;0.00;15714.38;0.00;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 2;тцсо фйу ммж;тцсо фйу ммж;нрбед. ярнв. бнд янх;212.71;212.71;0.00;0.00;0.00;0.00;0.00;0.00;212.71;0.00;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 2;тцсо фйу ммж;тцсо сщб;нрнокемхе;76098.23;76098.23;0.00;0.00;137187.07;0.00;0.00;0.00;213285.30;2.60;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 2;тцсо фйу ммж;тцсо фйу ммж;окюрмше сяксцх;0.00;0.00;0.00;0.00;150.00;0.00;0.00;0.00;150.00;0.00;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 2;тцсо фйу ммж;тцсо фйу ммж;яндепфюмхе фхкэъ;60526.77;60526.77;0.00;0.00;0.00;0.00;0.00;0.00;60526.77;0.23;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 2;тцсо фйу ммж;тцсо фйу ммж;уб мю яндепф. наы.хлсы.;141.87;141.87;0.00;0.00;0.00;0.00;0.00;0.00;141.87;0.00;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 2;тцсо фйу ммж;лсо "цнпбнднйюмюк";унк.бндю (онбшь.йнщт-р);2207.83;2207.83;0.00;0.00;-5.93;0.00;0.00;0.00;2201.90;0.00;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 2;тцсо фйу ммж;тцсо фйу ммж;щщ мю яндепф. наы.хлсы.;4999.59;4999.59;0.00;0.00;0.00;0.00;0.00;0.00;4999.59;0.02;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 4;тцсо фйу ммж;тцсо фйу ммж;бнгмюц.со.опедярюбхрекеи;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;150.60;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 4;тцсо фйу ммж;тцсо фйу ммж;цб мю яндепф. наы. хлсы.;938.20;938.20;0.00;0.00;0.00;0.00;0.00;0.00;938.20;47.17;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 4;тцсо фйу ммж;тцсо сщб;цнп.бндю;35959.66;35959.66;0.00;0.00;2.26;0.00;0.00;0.00;35961.92;1107.81;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 4;тцсо фйу ммж;тцсо сщб;цнп.бндю (онбшь.йнщт-р);8280.08;8280.08;0.00;0.00;35.81;0.00;0.00;0.00;8315.89;553.89;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 4;тцсо фйу ммж;тцсо фйу ммж;мюел;650.65;650.65;0.00;0.00;0.00;0.00;0.00;0.00;650.65;865.89;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 4;тцсо фйу ммж;тцсо фйу ммж;меопедбхд.пелнмр;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.88;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 4;тцсо фйу ммж;щйнкнцхъ-мнбняхахпяй;напюыемхе  я  рйн;14972.04;14972.04;0.00;0.00;0.00;0.00;0.00;0.00;14972.04;0.00;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 4;тцсо фйу ммж;тцсо фйу ммж;нрбед. ярнв. бнд янх;277.96;277.96;0.00;0.00;0.00;0.00;0.00;0.00;277.96;11.17;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 4;тцсо фйу ммж;тцсо сщб;нрнокемхе;72374.53;72374.53;0.00;0.00;0.00;0.00;0.00;0.00;72374.53;3495.24;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 4;тцсо фйу ммж;тцсо фйу ммж;яндепфюмхе фхкэъ;54971.36;54971.36;0.00;0.00;0.00;0.00;0.00;0.00;54971.36;3436.37;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 4;тцсо фйу ммж;тцсо фйу ммж;уб мю яндепф. наы.хлсы.;173.86;173.86;0.00;0.00;0.00;0.00;0.00;0.00;173.86;9.04;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 4;тцсо фйу ммж;лсо "цнпбнднйюмюк";унк.бндю (онбшь.йнщт-р);2100.89;2100.89;0.00;0.00;8.89;0.00;0.00;0.00;2109.78;242.31;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 4;тцсо фйу ммж;тцсо фйу ммж;щщ мю яндепф. наы.хлсы.;6393.66;6393.66;0.00;0.00;0.00;0.00;0.00;0.00;6393.66;303.14;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 6;тцсо фйу ммж;тцсо фйу ммж;бнгмюц.со.опедярюбхрекеи;22587.00;22587.00;0.00;0.00;0.00;0.00;0.00;0.00;22587.00;18.59;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 6;тцсо фйу ммж;тцсо фйу ммж;цб мю яндепф. наы. хлсы.;3726.82;3726.82;0.00;0.00;0.00;0.00;0.00;0.00;3726.82;3.19;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 6;тцсо фйу ммж;тцсо сщб;цнп.бндю;81675.04;81675.04;0.00;0.00;-9248.24;0.00;0.00;0.00;72426.80;273.99;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 6;тцсо фйу ммж;тцсо сщб;цнп.бндю (онбшь.йнщт-р);19006.48;19006.48;0.00;0.00;0.00;0.00;0.00;0.00;19006.48;66.89;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 6;тцсо фйу ммж;тцсо фйу ммж;меопедбхд.пелнмр;22587.00;22587.00;0.00;0.00;0.00;0.00;0.00;0.00;22587.00;147.82;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 6;тцсо фйу ммж;тцсо фйу ммж;нрбед. ярнв. бнд янх;1016.55;1016.55;0.00;0.00;0.00;0.00;0.00;0.00;1016.55;0.85;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 6;тцсо фйу ммж;тцсо сщб;нрнокемхе;262858.28;262858.28;0.00;0.00;81123.85;0.00;0.00;0.00;343982.13;681.78;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 6;тцсо фйу ммж;тцсо фйу ммж;окюрмше сяксцх;0.00;0.00;0.00;0.00;150.00;0.00;0.00;0.00;150.00;9.57;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 6;тцсо фйу ммж;тцсо фйу ммж;яндепфюмхе фхкэъ;255571.87;255571.87;0.00;0.00;0.00;0.00;0.00;0.00;255571.87;1122.95;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 6;тцсо фйу ммж;тцсо фйу ммж;уб мю яндепф. наы.хлсы.;677.64;677.64;0.00;0.00;0.00;0.00;0.00;0.00;677.64;0.58;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 6;тцсо фйу ммж;лсо "цнпбнднйюмюк";унк.бндю (ндм);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.01;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 6;тцсо фйу ммж;лсо "цнпбнднйюмюк";унк.бндю (онбшь.йнщт-р);4341.90;4341.90;0.00;0.00;0.00;0.00;0.00;0.00;4341.90;12.63;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 6;тцсо фйу ммж;тцсо фйу ммж;щщ мю яндепф. наы.хлсы.;15359.19;15359.19;0.00;0.00;0.00;0.00;0.00;0.00;15359.19;12.98;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 8;тцсо фйу ммж;тцсо фйу ммж;бнгмюц.со.опедярюбхрекеи;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.20;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 8;тцсо фйу ммж;тцсо фйу ммж;цб мю яндепф. наы. хлсы.;4269.54;4269.54;0.00;0.00;0.00;0.00;0.00;0.00;4269.54;0.11;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 8;тцсо фйу ммж;тцсо сщб;цнп.бндю;91715.22;91715.22;0.00;0.00;-2600.31;0.00;0.00;0.00;89114.91;342.47;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 8;тцсо фйу ммж;тцсо сщб;цнп.бндю (онбшь.йнщт-р);19382.91;19382.91;0.00;0.00;131.33;0.00;0.00;0.00;19514.24;276.17;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 8;тцсо фйу ммж;тцсо фйу ммж;йюо.пелнмр;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;274.93;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 8;тцсо фйу ммж;тцсо фйу ммж;мюел;381.86;381.86;0.00;0.00;0.00;0.00;0.00;0.00;381.86;0.00;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 8;тцсо фйу ммж;тцсо фйу ммж;меопедбхд.пелнмр;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;870.53;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 8;тцсо фйу ммж;щйнкнцхъ-мнбняхахпяй;напюыемхе  я  рйн;44549.42;44549.42;0.00;0.00;0.00;0.00;0.00;0.00;44549.42;0.00;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 8;тцсо фйу ммж;тцсо фйу ммж;нрбед. ярнв. бнд янх;1235.68;1235.68;0.00;0.00;0.00;0.00;0.00;0.00;1235.68;0.03;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 8;тцсо фйу ммж;тцсо сщб;нрнокемхе;283874.98;283874.98;0.00;0.00;-56750.14;0.00;0.00;0.00;227124.84;1102.77;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 8;тцсо фйу ммж;тцсо фйу ммж;яндепфюмхе фхкэъ;238300.51;238300.51;0.00;0.00;0.00;0.00;0.00;0.00;238300.51;997.02;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 8;тцсо фйу ммж;тцсо фйу ммж;уб мю яндепф. наы.хлсы.;786.30;786.30;0.00;0.00;0.00;0.00;0.00;0.00;786.30;0.03;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 8;тцсо фйу ммж;лсо "цнпбнднйюмюк";унк.бндю (онбшь.йнщт-р);4902.07;4902.07;0.00;0.00;32.58;0.00;0.00;0.00;4934.65;0.58;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 8;тцсо фйу ммж;тцсо фйу ммж;щщ мю яндепф. наы.хлсы.;16291.59;16291.59;0.00;0.00;0.00;0.00;0.00;0.00;16291.59;0.41;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 10;тцсо фйу ммж;тцсо фйу ммж;бнгмюц.со.опедярюбхрекеи;11147.60;11147.60;0.00;0.00;0.00;0.00;0.00;0.00;11147.60;0.00;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 10;тцсо фйу ммж;тцсо фйу ммж;цб мю яндепф. наы. хлсы.;4236.08;4236.08;0.00;0.00;0.00;0.00;0.00;0.00;4236.08;0.83;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 10;тцсо фйу ммж;тцсо сщб;цнп.бндю;88033.27;88033.27;0.00;0.00;-1201.13;0.00;0.00;0.00;86832.14;7.12;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 10;тцсо фйу ммж;тцсо сщб;цнп.бндю (онбшь.йнщт-р);26297.10;26297.10;0.00;0.00;0.00;0.00;0.00;0.00;26297.10;2.63;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 10;тцсо фйу ммж;тцсо фйу ммж;мюел;1038.54;1038.54;0.00;0.00;0.00;0.00;0.00;0.00;1038.54;0.00;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 10;тцсо фйу ммж;тцсо фйу ммж;меопедбхд.пелнмр;16472.55;16472.55;0.00;0.00;0.00;0.00;0.00;0.00;16472.55;0.00;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 10;тцсо фйу ммж;тцсо фйу ммж;нрбед. ярнв. бнд янх;1226.10;1226.10;0.00;0.00;0.00;0.00;0.00;0.00;1226.10;0.26;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 10;тцсо фйу ммж;тцсо сщб;нрнокемхе;232186.87;232186.87;0.00;0.00;0.00;0.00;0.00;0.00;232186.87;48.80;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 10;тцсо фйу ммж;тцсо фйу ммж;окюрмше сяксцх;0.00;0.00;0.00;0.00;150.00;0.00;0.00;0.00;150.00;0.00;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 10;тцсо фйу ммж;тцсо фйу ммж;яндепфюмхе фхкэъ;218047.05;218047.05;0.00;0.00;0.00;0.00;3704.00;0.00;214343.05;163.45;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 10;тцсо фйу ммж;тцсо фйу ммж;уб мю яндепф. наы.хлсы.;780.28;780.28;0.00;0.00;0.00;0.00;0.00;0.00;780.28;0.14;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 10;тцсо фйу ммж;лсо "цнпбнднйюмюк";унк.бндю (онбшь.йнщт-р);6477.39;6477.39;0.00;0.00;0.00;0.00;0.00;0.00;6477.39;2.17;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 10;тцсо фйу ммж;тцсо фйу ммж;щщ мю яндепф. наы.хлсы.;8361.01;8361.01;0.00;0.00;0.00;0.00;0.00;0.00;8361.01;1.67;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 12;тцсо фйу ммж;тцсо фйу ммж;цб мю яндепф. наы. хлсы.;4444.24;4444.24;0.00;0.00;0.00;0.00;0.00;0.00;4444.24;1.08;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 12;тцсо фйу ммж;тцсо сщб;цнп.бндю;71478.97;71478.97;0.00;0.00;-1454.29;0.00;0.00;0.00;70024.68;142.33;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 12;тцсо фйу ммж;тцсо сщб;цнп.бндю (онбшь.йнщт-р);15807.38;15807.38;0.00;0.00;0.00;0.00;0.00;0.00;15807.38;42.07;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 12;тцсо фйу ммж;тцсо фйу ммж;мюел;185.92;185.92;0.00;0.00;0.00;0.00;0.00;0.00;185.92;0.00;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 12;тцсо фйу ммж;щйнкнцхъ-мнбняхахпяй;напюыемхе  я  рйн;39868.80;39868.80;0.00;0.00;0.00;0.00;0.00;0.00;39868.80;0.00;0.00
тцсо "фйу ммж";26;фщс-1;репеьйнбни 12;тцсо фйу ммж;тцсо фйу ммж;нрбед. ярнв. бнд янх;1269.58;1269.58;0.00;0.00;0.00;0.00;0.00;0.00;1269.58;0.29;0.00
